State,Crop,Season,District ,Area ,Production,Yield,Profit,Rainfall,Year
Madhya Pradesh,Peas & beans (Pulses),Rabi       ,KHARGONE,39.7,17.6,0.46799999999999997,-48.578228186375604,16.921878658650268,2014
Madhya Pradesh,Peas & beans (Pulses),Rabi       ,MANDLA,19640.0,6709.461538461538,0.35,70.32815715319728,83.10888832924333,2014
Madhya Pradesh,Peas & beans (Pulses),Rabi       ,MANDSAUR,771.8333333333334,520.8333333333334,0.5733333333333334,22.994471705348403,72.31663383778147,2001
Madhya Pradesh,Peas & beans (Pulses),Rabi       ,MORENA,637.3846153846154,443.6923076923077,0.7138461538461538,34.926400350086425,57.94452443950699,2005
Madhya Pradesh,Peas & beans (Pulses),Rabi       ,NARSINGHPUR,13218.57142857143,11561.5,0.8207142857142857,11.450218615411671,97.08480511492765,2015
Madhya Pradesh,Peas & beans (Pulses),Rabi       ,NEEMUCH,79.2,60.0,0.69,-31.18468571371625,55.209673617065604,2018
Madhya Pradesh,Peas & beans (Pulses),Rabi       ,NIWARI,444.0,550.0,1.24,-75.11356072792941,72.91804040330364,2015
Madhya Pradesh,Peas & beans (Pulses),Rabi       ,PANNA,14131.642857142857,15483.42857142857,0.9971428571428572,88.0720537615536,46.273983663301685,2017
Madhya Pradesh,Peas & beans (Pulses),Rabi       ,RAISEN,8061.785714285715,6196.714285714285,0.7735714285714286,-57.0531677509843,90.45411974491624,2002
Madhya Pradesh,Peas & beans (Pulses),Rabi       ,RAJGARH,2190.5714285714284,1754.5714285714287,0.7321428571428571,-0.3698271918371745,34.57444738152057,2016
Madhya Pradesh,Peas & beans (Pulses),Rabi       ,RATLAM,2183.8571428571427,2183.4285714285716,0.937142857142857,-72.33212159001184,72.2465537992786,2017
Madhya Pradesh,Peas & beans (Pulses),Rabi       ,REWA,844.1666666666666,492.1666666666667,0.5908333333333333,-82.93592763557939,69.34614037566062,2008
Madhya Pradesh,Peas & beans (Pulses),Rabi       ,SAGAR,13574.285714285714,7911.785714285715,0.6807142857142857,92.9283467884552,67.85034718858176,2004
Madhya Pradesh,Peas & beans (Pulses),Rabi       ,SATNA,3426.8571428571427,2572.0714285714284,0.6050000000000001,-38.31004174854424,74.44361323585085,2008
Madhya Pradesh,Peas & beans (Pulses),Rabi       ,SEHORE,1753.6153846153845,1240.8461538461538,0.7153846153846154,56.17735200327158,32.79441134778857,2007
Madhya Pradesh,Peas & beans (Pulses),Rabi       ,SEONI,11716.142857142857,6543.928571428572,0.5428571428571428,-69.36517909251776,39.59726510089372,2011
Madhya Pradesh,Peas & beans (Pulses),Rabi       ,SHAHDOL,1312.7692307692307,916.9230769230769,0.5761538461538461,-79.26963366458384,61.76628310288211,2013
Madhya Pradesh,Peas & beans (Pulses),Rabi       ,SHAJAPUR,592.3846153846154,290.84615384615387,0.44846153846153847,84.29335710806737,44.93147086493047,2017
Madhya Pradesh,Peas & beans (Pulses),Rabi       ,SHEOPUR,125.72727272727273,65.81818181818181,0.8336363636363636,-74.14928095859676,60.822855824788114,2006
Madhya Pradesh,Peas & beans (Pulses),Rabi       ,SHIVPURI,1737.6666666666667,1068.75,0.6033333333333334,75.27752499668728,27.795392395471918,2005
Madhya Pradesh,Peas & beans (Pulses),Rabi       ,SIDHI,1024.8461538461538,570.1538461538462,0.5238461538461539,3.7624356855102405,21.99843043596996,2000
Madhya Pradesh,Peas & beans (Pulses),Rabi       ,SINGRAULI,1043.375,1010.25,0.9475,0.9657974053378382,8.9669945773157,2000
Madhya Pradesh,Peas & beans (Pulses),Rabi       ,TIKAMGARH,9330.714285714286,6242.214285714285,0.6964285714285714,-78.93845760675231,19.215557647746273,2010
Madhya Pradesh,Peas & beans (Pulses),Rabi       ,UJJAIN,3302.6153846153848,1631.3846153846155,0.4815384615384615,34.37392078429693,36.312497750020555,2017
Madhya Pradesh,Peas & beans (Pulses),Rabi       ,UMARIA,2222.5,1142.142857142857,0.49785714285714283,-32.7712727146543,47.84836210747554,2014
Madhya Pradesh,Peas & beans (Pulses),Rabi       ,VIDISHA,5765.785714285715,4814.0,0.7242857142857143,-24.93427402811143,27.75427207962857,2009
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,ALIRAJPUR,7.0,3.0,0.43,27.135902121073684,80.58085904607996,2005
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,ANUPPUR,1372.0,424.0,0.31,64.83424028676237,52.72370513852079,2012
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,ASHOKNAGAR,1619.0,968.0,0.6,90.83472717339453,21.063563823595178,2007
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,BALAGHAT,723.0,244.0,0.34,36.63006798924732,5.696284560783493,2014
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,BETUL,4464.0,1619.0,0.36,-37.803717637516286,3.6291851872912617,2010
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,BHIND,3130.0,1301.0,0.42,83.99668131537678,52.33895703990788,2005
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,BHOPAL,692.0,271.0,0.39,-31.948401743511724,39.43692318324874,2001
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,BURHANPUR,11.0,4.0,0.36,-61.7399916019751,63.99837337758364,2011
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,CHHATARPUR,13658.0,4361.0,0.32,-81.72515454427023,79.83486813491483,2006
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,CHHINDWARA,4569.0,2741.0,0.6,-52.50263011975571,24.922659352017106,2010
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,DAMOH,7591.0,4934.0,0.65,-51.214361472828564,71.06465285254883,2009
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,DATIA,13057.0,6017.0,0.46,-84.00247037356176,7.749232032280096,2010
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,DHAR,1063.0,424.0,0.4,-31.569733592835505,63.78816394533355,2000
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,DINDORI,7923.0,1804.0,0.23,-50.24836622607531,30.457929311715525,2010
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,GUNA,382.0,216.0,0.57,2.595695864814431,38.440989607444365,2014
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,GWALIOR,2199.0,1574.0,0.72,29.12909171232664,33.00091546553037,2013
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,HARDA,273.0,94.0,0.34,78.90690761602491,44.63611862683135,2011
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,HOSHANGABAD,684.0,322.0,0.47,-55.486447872643474,34.27452884875246,2004
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,INDORE,857.0,362.0,0.42,-60.29320903471573,61.85428589667607,2013
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,JABALPUR,23124.0,10726.0,0.46,99.46942848157852,25.20735483054618,2000
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,JHABUA,142.0,67.0,0.47,-79.0048825703108,31.3860757855686,2000
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,KATNI,5519.0,2084.0,0.38,-20.984790437166566,2.8057226094653553,2019
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,KHANDWA,567.0,153.0,0.27,-33.249279016519,86.848206342156,2007
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,KHARGONE,71.0,40.0,0.56,-97.97642908791728,80.1382044450019,2014
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,MANDLA,16402.0,3666.0,0.22,30.24166412626269,26.970208322865908,2005
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,MANDSAUR,113.0,59.0,0.52,-8.020920593151885,56.97193980596439,2007
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,MORENA,639.0,452.0,0.71,54.671818356698196,37.5964441207059,2012
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,NARSINGHPUR,10927.0,6637.0,0.61,40.1705932738293,75.93112403326195,2021
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,NEEMUCH,41.0,20.0,0.49,46.67703243548843,36.583005411815236,2009
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,PANNA,10089.0,5688.0,0.56,89.9015194033966,87.51806984444886,2010
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,RAISEN,10024.0,6522.0,0.65,-61.09450436893695,28.165652636083493,2014
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,RAJGARH,1163.0,533.0,0.46,-24.107860432387767,88.11475194394852,2013
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,RATLAM,1029.0,893.0,0.87,-14.269253993006046,42.34789146476155,2006
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,REWA,697.0,383.0,0.55,39.46018244729558,78.43236776875636,2014
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,SAGAR,12194.0,6258.0,0.51,-24.164878872240678,62.70907657020446,2002
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,SATNA,1530.0,839.0,0.55,-73.03877971417796,36.91771061102994,2010
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,SEHORE,1170.0,676.0,0.58,65.26775698713556,17.878983117220436,2005
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,SEONI,7966.0,2879.0,0.36,-8.831100800437298,24.64190074153626,2002
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,SHAHDOL,509.0,175.0,0.34,88.48574051400803,56.2735438021445,2005
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,SHAJAPUR,473.0,210.0,0.44,-34.39655890452522,55.96113172134286,2005
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,SHEOPUR,18.0,13.0,0.72,-77.99701606827752,63.05426929864921,2011
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,SHIVPURI,1559.0,868.0,0.56,11.649412330250357,66.46566748555433,2016
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,SIDHI,587.0,356.0,0.61,67.6212213051952,4.906128786054376,2009
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,SINGRAULI,889.0,675.0,0.76,95.69329951886237,96.71465463120892,2008
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,TIKAMGARH,16233.0,8801.0,0.54,6.85080713205781,15.455820751894045,2006
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,UJJAIN,387.0,159.0,0.41,27.813731614459442,74.36308168779846,2018
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,UMARIA,2191.0,1016.0,0.46,36.963483050837766,94.21701525791129,2021
Madhya Pradesh,Peas & beans (Pulses),Whole Year ,VIDISHA,3529.0,2262.0,0.64,87.23541545734184,76.66887059713142,2019
Madhya Pradesh,Potato,Whole Year ,AGAR MALWA,1457.6666666666667,30300.0,19.57,-63.61597959265235,36.68619758547484,2003
Madhya Pradesh,Potato,Whole Year ,ALIRAJPUR,18.666666666666668,466.5,22.90833333333333,-41.52871388646193,61.062997252270776,2018
Madhya Pradesh,Potato,Whole Year ,ANUPPUR,448.46,7521.25,12.941875,81.35466256584013,89.69151858802805,2002
Madhya Pradesh,Potato,Whole Year ,ASHOKNAGAR,298.3125,5220.1875,15.183125,-8.214871013062634,2.133049972648071,2000
Madhya Pradesh,Potato,Whole Year ,BALAGHAT,521.2631578947369,8442.052631578947,14.817894736842106,-66.17716115673741,41.896616699254054,2013
Madhya Pradesh,Potato,Whole Year ,BARWANI,28.50526315789474,459.05263157894734,13.867894736842105,54.5776565837177,90.92758087765924,2020
Madhya Pradesh,Potato,Whole Year ,BASTAR,183.0,2512.0,13.73,-62.92594107732765,43.569108335539966,2013
Madhya Pradesh,Potato,Whole Year ,BETUL,1154.6842105263158,13378.21052631579,11.365263157894736,-74.7736578578063,14.213965585593469,2019
Madhya Pradesh,Potato,Whole Year ,BHIND,968.7368421052631,15245.052631578947,14.071052631578949,-41.56373591042988,22.133010694291634,2003
Madhya Pradesh,Potato,Whole Year ,BHOPAL,190.44736842105263,3531.1052631578946,14.200000000000001,-81.55305368213699,63.9798030013292,2002
Madhya Pradesh,Potato,Whole Year ,BILASPUR,359.0,4219.0,11.75,31.23095043672504,29.49450347763087,2020
Madhya Pradesh,Potato,Whole Year ,BURHANPUR,45.5,886.5833333333334,14.979999999999999,29.849870337295187,42.03752052297857,2012
Madhya Pradesh,Potato,Whole Year ,CHHATARPUR,1066.921052631579,9691.105263157895,8.726315789473684,-13.553792840999051,33.12534056804698,2001
Madhya Pradesh,Potato,Whole Year ,CHHINDWARA,4397.105263157895,95694.26315789473,20.352631578947367,12.860469931773082,10.497164010296544,2019
Madhya Pradesh,Potato,Whole Year ,DAMOH,1019.578947368421,19387.684210526317,18.658421052631578,81.13858739920494,95.96213108653217,2001
Madhya Pradesh,Potato,Whole Year ,DANTEWADA,2.0,24.0,12.0,-94.91352087781573,30.879298138616672,2007
Madhya Pradesh,Potato,Whole Year ,DATIA,359.89473684210526,7433.8421052631575,18.187368421052632,-33.44060012888386,49.91372279684333,2008
Madhya Pradesh,Potato,Whole Year ,DEWAS,6258.578947368421,98585.57894736843,14.905263157894737,0.5038794614657292,3.552353921285545,2021
Madhya Pradesh,Potato,Whole Year ,DHAMTARI,11.0,206.0,18.73,-33.717969598724835,70.12937426987506,2004
Madhya Pradesh,Potato,Whole Year ,DHAR,1652.7894736842106,26574.684210526317,15.650526315789474,46.36006245166604,14.356310108402825,2000
Madhya Pradesh,Potato,Whole Year ,DINDORI,23.933333333333334,233.66666666666666,8.395333333333333,-89.5266672855605,24.016806508557377,2002
Madhya Pradesh,Potato,Whole Year ,DURG,72.0,791.0,10.99,-32.79485804640183,72.0706906679987,2017
Madhya Pradesh,Potato,Whole Year ,GUNA,157.6315789473684,2434.157894736842,14.303684210526315,-45.59625108826984,90.90318351949004,2005
Madhya Pradesh,Potato,Whole Year ,GWALIOR,1501.3684210526317,34500.0,21.22947368421053,78.24887828764912,67.49456554895306,2006
Madhya Pradesh,Potato,Whole Year ,HARDA,74.36842105263158,1580.8947368421052,14.61684210526316,-71.4389959603784,13.210127423151519,2008
Madhya Pradesh,Potato,Whole Year ,HOSHANGABAD,325.8421052631579,4592.631578947368,13.997894736842104,2.545585398046697,71.27236878786512,2004
Madhya Pradesh,Potato,Whole Year ,INDORE,23911.36842105263,438851.05263157893,15.933684210526316,-35.23945982247392,45.78246283432035,2020
Madhya Pradesh,Potato,Whole Year ,JABALPUR,962.7847368421053,16018.842105263158,16.20736842105263,-77.83705345455061,40.79456467415855,2006
Madhya Pradesh,Potato,Whole Year ,JANJGIR-CHAMPA,225.0,3191.0,14.18,48.8481897091977,12.600198030968334,2002
Madhya Pradesh,Potato,Whole Year ,JASHPUR,990.0,12593.0,12.72,-40.7356217903333,27.268204447411946,2020
Madhya Pradesh,Potato,Whole Year ,JHABUA,32.473684210526315,703.7894736842105,14.808947368421054,50.67002397290153,5.1610227839655405,2002
Madhya Pradesh,Potato,Whole Year ,KANKER,15.0,179.0,11.93,98.34323280101262,29.123170563066193,2019
Madhya Pradesh,Potato,Whole Year ,KATNI,1543.2631578947369,25546.0,12.450526315789475,82.83499693560935,39.88454334264529,2014
Madhya Pradesh,Potato,Whole Year ,KHANDWA,402.94736842105266,6119.1578947368425,14.496842105263157,63.49849049022595,49.471865778124936,2010
Madhya Pradesh,Potato,Whole Year ,KHARGONE,142.0,2338.6315789473683,13.371052631578948,29.139216179711127,5.02506660696146,2017
Madhya Pradesh,Potato,Whole Year ,KORBA,117.0,1423.0,12.16,-81.74497142060324,45.75556640860705,2021
Madhya Pradesh,Potato,Whole Year ,KOREA,588.0,7085.0,12.05,67.18284217603764,61.43853484438645,2006
Madhya Pradesh,Potato,Whole Year ,MAHASAMUND,210.0,3778.0,17.99,-33.85708492134289,28.629946646144,2010
Madhya Pradesh,Potato,Whole Year ,MANDLA,255.32947368421054,3257.0526315789475,11.92578947368421,-40.435341255194544,25.595171871481213,2005
Madhya Pradesh,Potato,Whole Year ,MANDSAUR,64.73684210526316,1180.0526315789473,15.055263157894737,7.81746398718883,63.7458923922659,2006
Madhya Pradesh,Potato,Whole Year ,MORENA,2046.6842105263158,38304.10526315789,15.573157894736841,15.724244006845709,5.854617945625151,2021
Madhya Pradesh,Potato,Whole Year ,NARSINGHPUR,873.4226315789473,17351.842105263157,19.583684210526318,-41.46694929762202,35.55051423374046,2020
Madhya Pradesh,Potato,Whole Year ,NEEMUCH,35.3125,616.4375,14.88125,53.231975367802534,19.422162000339547,2019
Madhya Pradesh,Potato,Whole Year ,PANNA,784.578947368421,6672.526315789473,7.994736842105263,-85.14589706739868,19.742841103434383,2011
Madhya Pradesh,Potato,Whole Year ,RAIPUR,163.0,2281.0,13.99,-20.08366854275434,94.01741850106586,2021
Madhya Pradesh,Potato,Whole Year ,RAISEN,308.57894736842104,5822.8421052631575,16.832631578947368,-21.861452461357203,97.65171129190979,2010
Madhya Pradesh,Potato,Whole Year ,RAJGARH,1668.0,27613.894736842107,15.469473684210527,-83.64987961712484,12.878055622178975,2008
Madhya Pradesh,Potato,Whole Year ,RAJNANDGAON,22.0,282.0,12.82,99.47725217858314,10.396593697199897,2002
Madhya Pradesh,Potato,Whole Year ,RATLAM,309.7894736842105,6254.473684210527,19.661578947368422,-82.73935660892772,35.04626600186085,2014
Madhya Pradesh,Potato,Whole Year ,REWA,2079.2000000000003,24021.157894736843,10.75842105263158,-98.47769399245428,98.85593529597084,2020
Madhya Pradesh,Potato,Whole Year ,SAGAR,3007.684210526316,56815.73684210526,14.236842105263158,-95.00221437285352,72.50056805061494,2003
Madhya Pradesh,Potato,Whole Year ,SATNA,2358.9815789473687,26297.473684210527,10.928421052631577,-78.44219546479385,49.6958136066873,2001
Madhya Pradesh,Potato,Whole Year ,SEHORE,265.83684210526314,4994.0,16.787894736842105,-17.929910050600782,46.78768738946791,2015
Madhya Pradesh,Potato,Whole Year ,SEONI,992.578947368421,20310.736842105263,20.30315789473684,-22.132882578828543,82.84992884745432,2010
Madhya Pradesh,Potato,Whole Year ,SHAHDOL,737.9315789473685,11710.21052631579,14.092631578947367,-31.546983870581784,45.75602855386249,2006
Madhya Pradesh,Potato,Whole Year ,SHAJAPUR,5489.0,90579.21052631579,15.223684210526315,-27.040568059480478,2.3452356463347646,2004
Madhya Pradesh,Potato,Whole Year ,SHEOPUR,82.72222222222223,1691.0555555555557,13.123333333333333,47.78785242223455,72.83058835170696,2000
Madhya Pradesh,Potato,Whole Year ,SHIVPURI,679.578947368421,12712.0,14.863684210526317,-78.6381590070689,38.71973297786674,2004
Madhya Pradesh,Potato,Whole Year ,SIDHI,1802.157894736842,28497.42105263158,13.293157894736842,-48.966596998563205,20.015680306952987,2018
Madhya Pradesh,Potato,Whole Year ,SINGRAULI,2080.2727272727275,45147.63636363636,17.945454545454545,64.19052564082571,32.363645722267854,2012
Madhya Pradesh,Potato,Whole Year ,SURGUJA,4870.0,61311.0,12.59,-96.1037989172697,4.977099378959093,2016
Madhya Pradesh,Potato,Whole Year ,TIKAMGARH,1565.421052631579,16808.36842105263,10.418421052631578,-42.21717045115809,61.6017166129186,2009
Madhya Pradesh,Potato,Whole Year ,UJJAIN,6318.3026315789475,103909.8947368421,14.905263157894737,19.70359134088622,54.3994762373095,2013
Madhya Pradesh,Potato,Whole Year ,UMARIA,368.3157894736842,5185.315789473684,13.116842105263158,-1.9947927742458091,90.78937468616623,2001
Madhya Pradesh,Potato,Whole Year ,VIDISHA,455.1873684210526,7888.0,13.611052631578948,88.24829237336294,8.588845470428986,2002
Madhya Pradesh,Ragi,Kharif     ,BALAGHAT,366.38461538461536,105.23076923076923,0.2876923076923077,83.55582410322361,7.250929158250219,2010
Madhya Pradesh,Ragi,Kharif     ,BASTAR,5719.0,1755.0,0.31,43.95660689744179,33.18089144768375,2019
Madhya Pradesh,Ragi,Kharif     ,BETUL,26.8,6.4,0.24,38.61098009591453,48.229460217130004,2001
Madhya Pradesh,Ragi,Kharif     ,CHHATARPUR,4.0,1.0,0.265,-36.63952608307201,72.75057663932839,2020
Madhya Pradesh,Ragi,Kharif     ,CHHINDWARA,14.333333333333334,6.6,0.27499999999999997,71.31865459835174,12.885479806774303,2021
Madhya Pradesh,Ragi,Kharif     ,DANTEWADA,618.0,170.0,0.28,-59.621219262231115,8.959115421160613,2005
Madhya Pradesh,Ragi,Kharif     ,DHAMTARI,308.0,97.0,0.31,94.5199129891491,33.960476462210174,2019
Madhya Pradesh,Ragi,Kharif     ,DHAR,9.333333333333334,2.6666666666666665,0.21999999999999997,13.31403980049366,74.27757524911603,2011
Madhya Pradesh,Ragi,Kharif     ,DINDORI,2.0,0.25,0.125,-26.48303266607192,84.10762286307501,2005
Madhya Pradesh,Ragi,Kharif     ,DURG,38.0,10.0,0.26,-29.49900394589784,84.16618351317179,2011
Madhya Pradesh,Ragi,Kharif     ,HOSHANGABAD,7.4,2.25,0.20600000000000002,28.209517000026494,47.197234920765695,2004
Madhya Pradesh,Ragi,Kharif     ,JABALPUR,50.0,17.0,0.34,49.0507106891026,87.5863565032006,2018
Madhya Pradesh,Ragi,Kharif     ,JASHPUR,1062.0,274.0,0.26,-77.30353195924029,30.769966273572045,2021
Madhya Pradesh,Ragi,Kharif     ,KANKER,1546.0,432.0,0.28,-27.711448932198252,8.439334603447746,2015
Madhya Pradesh,Ragi,Kharif     ,KATNI,80.33333333333333,53.666666666666664,0.5433333333333333,63.54507685281257,55.60202217347153,2002
Madhya Pradesh,Ragi,Kharif     ,KHANDWA,7.5,1.5,0.25,-83.21234988408986,46.23981337130164,2012
Madhya Pradesh,Ragi,Kharif     ,MAHASAMUND,6.0,2.0,0.33,32.44096831429451,99.7143685064313,2020
Madhya Pradesh,Ragi,Kharif     ,MANDLA,4.5,1.3333333333333333,0.195,3.8712497100502645,9.078559816301201,2020
Madhya Pradesh,Ragi,Kharif     ,NARSINGHPUR,25.0,7.0,0.28,-91.62697189062148,68.78870259657894,2016
Madhya Pradesh,Ragi,Kharif     ,PANNA,21.5,5.0,0.235,-67.19630576051851,1.908843361398893,2020
Madhya Pradesh,Ragi,Kharif     ,RAIPUR,804.0,203.0,0.25,93.42481985448313,14.028629571156149,2001
Madhya Pradesh,Ragi,Kharif     ,RAJGARH,23.0,6.0,0.26,-57.86170877404102,97.9005932815271,2008
Madhya Pradesh,Ragi,Kharif     ,RAJNANDGAON,205.0,55.0,0.27,80.35434419568966,60.128280646874835,2005
Madhya Pradesh,Ragi,Kharif     ,SAGAR,12.5,6.0,0.085,-39.28884334254998,4.415835995256789,2000
Madhya Pradesh,Ragi,Kharif     ,SATNA,3.6666666666666665,1.0,0.16666666666666666,-10.56980186827576,11.479761713366965,2006
Madhya Pradesh,Ragi,Kharif     ,SEONI,4.2,0.8,0.152,51.970094250318,60.26894742645946,2004
Madhya Pradesh,Ragi,Kharif     ,SHIVPURI,12.0,3.0,0.25,-69.1387856473736,74.97252098879312,2008
Madhya Pradesh,Ragi,Kharif     ,SIDHI,2.6666666666666665,1.0,0.25,78.95093351944686,16.0787228525733,2015
Madhya Pradesh,Ragi,Kharif     ,SINGRAULI,2.0,1.0,0.5,-31.176590582787014,43.39397622131528,2015
Madhya Pradesh,Ragi,Kharif     ,SURGUJA,920.0,229.0,0.25,-38.35858603613423,43.33640927678054,2003
Madhya Pradesh,Ragi,Kharif     ,TIKAMGARH,693.5,280.0,0.33499999999999996,-89.6028257056663,82.13413896059258,2020
Madhya Pradesh,Ragi,Whole Year ,BALAGHAT,379.0,119.0,0.31,69.81682460748019,69.97375933108157,2018
Madhya Pradesh,Ragi,Whole Year ,CHHINDWARA,3.0,1.0,0.33,-65.7425389157273,6.235405172849551,2007
Madhya Pradesh,Rapeseed &Mustard,Rabi       ,AGAR MALWA,5807.285714285715,5419.714285714285,0.8528571428571429,25.53151117014319,44.82946348115181,2008
Madhya Pradesh,Rapeseed &Mustard,Rabi       ,ALIRAJPUR,11.0,8.0,0.855,94.14405421377862,78.14892531395502,2014
Madhya Pradesh,Rapeseed &Mustard,Rabi       ,ANUPPUR,8365.1875,3170.875,0.376875,-80.20044104858977,98.74082047399342,2015
Madhya Pradesh,Rapeseed &Mustard,Rabi       ,ASHOKNAGAR,5402.4375,5520.0,1.01,-43.445473161281065,40.97641792337286,2009
Madhya Pradesh,Rapeseed &Mustard,Rabi       ,BALAGHAT,5437.590909090909,4212.363636363636,0.825,85.75557978204861,28.157945715665434,2008
Madhya Pradesh,Rapeseed &Mustard,Rabi       ,BARWANI,3.5,1.1666666666666667,0.1675,-82.8050646240074,36.068364055566825,2014
Madhya Pradesh,Rapeseed &Mustard,Rabi       ,BASTAR,6876.333333333333,4712.666666666667,0.7400000000000001,-82.74594739875556,67.91120715809473,2001
Madhya Pradesh,Rapeseed &Mustard,Rabi       ,BETUL,1093.3333333333333,937.7142857142857,0.8519047619047619,28.164846905136983,98.58014348450442,2021
Madhya Pradesh,Rapeseed &Mustard,Rabi       ,BHIND,148785.54545454544,190405.31818181818,1.2186363636363635,-26.739173289535458,12.246649361189599,2016
Madhya Pradesh,Rapeseed &Mustard,Rabi       ,BHOPAL,229.71428571428572,207.8095238095238,0.8942857142857144,-63.72027039378854,4.197595732580228,2020
Madhya Pradesh,Rapeseed &Mustard,Rabi       ,BILASPUR,3559.6666666666665,1424.0,0.48,-12.8397159042065,62.495647856782455,2015
Madhya Pradesh,Rapeseed &Mustard,Rabi       ,BURHANPUR,2.8,2.5,0.6769999999999999,-56.092618281950756,16.32414157687585,2005
Madhya Pradesh,Rapeseed &Mustard,Rabi       ,CHHATARPUR,14485.045454545454,6539.227272727273,0.43727272727272726,-51.92426191501212,27.088253533873896,2017
Madhya Pradesh,Rapeseed &Mustard,Rabi       ,CHHINDWARA,713.2857142857143,766.4761904761905,0.8333333333333334,64.00051637364942,65.07763577509797,2015
Madhya Pradesh,Rapeseed &Mustard,Rabi       ,DAMOH,962.0952380952381,838.9047619047619,0.8119047619047619,86.38299672269423,83.64063193200691,2015
Madhya Pradesh,Rapeseed &Mustard,Rabi       ,DANTEWADA,2989.5,2276.5,0.77,55.6810763867864,41.41797969923016,2020
Madhya Pradesh,Rapeseed &Mustard,Rabi       ,DATIA,11476.227272727272,8366.045454545454,0.6927272727272727,-4.397130884927506,50.607256024591564,2018
Madhya Pradesh,Rapeseed &Mustard,Rabi       ,DEWAS,539.3636363636364,603.9545454545455,1.1113636363636363,-28.382510472493834,25.19374245106575,2012
Madhya Pradesh,Rapeseed &Mustard,Rabi       ,DHAMTARI,550.5,393.0,0.735,-80.5490311219087,0.6654129807509457,2018
Madhya Pradesh,Rapeseed &Mustard,Rabi       ,DHAR,265.6842105263158,222.42105263157896,0.7278947368421053,57.94493496566787,34.66152689766019,2010
Madhya Pradesh,Rapeseed &Mustard,Rabi       ,DINDORI,16556.380952380954,10152.857142857143,0.6090476190476191,-63.25914217681918,36.52818525374503,2000
Madhya Pradesh,Rapeseed &Mustard,Rabi       ,DURG,412.6666666666667,185.33333333333334,0.48666666666666664,-24.87323216225927,60.80864580890807,2003
Madhya Pradesh,Rapeseed &Mustard,Rabi       ,GUNA,7633.5,7256.636363636364,0.9059090909090909,41.02960049856219,6.454966208694435,2003
Madhya Pradesh,Rapeseed &Mustard,Rabi       ,GWALIOR,49668.045454545456,48016.818181818184,0.963181818181818,25.00054484485119,49.558801718486166,2009
Madhya Pradesh,Rapeseed &Mustard,Rabi       ,HARDA,262.05882352941177,203.05882352941177,0.8411764705882353,-9.697560666446023,81.33621194842881,2020
Madhya Pradesh,Rapeseed &Mustard,Rabi       ,HOSHANGABAD,400.0,379.75,0.921,-62.50894095743724,5.326722001129191,2019
Madhya Pradesh,Rapeseed &Mustard,Rabi       ,INDORE,220.375,205.4375,0.894375,-50.42545661318769,56.692193338169595,2015
